method,n,sim_id,component,mu_true,mu_hat,ci_lower,ci_upper,covered,elapsed_time
Gibbs,10000,460,2,5,4.975612711873646,4.934216582859715,5.017565266425276,1,1459.582
Gibbs,10000,460,3,10,10.02690834164365,9.987170513279011,10.068118840202692,1,1459.582
Gibbs,10000,460,4,20,20.01125863190588,19.97091908004476,20.049592428673535,1,1459.582
VB,10000,460,1,0,0.01852795765122226,-0.02093261103781097,0.05798852634025549,1,1.1980000000000928
VB,10000,460,2,5,4.975606532318879,4.936366979643477,5.01484608499428,1,1.1980000000000928
VB,10000,460,3,10,10.026931830325733,9.987972438346103,10.065891222305355,1,1.1980000000000928
VB,10000,460,4,20,20.01079090271192,19.97164574580597,20.049936059617867,1,1.1980000000000928
Gibbs,10000,461,1,0,-0.01231474906026101,-0.05352856800442689,0.02865153593275621,1,1456.985
Gibbs,10000,461,2,5,4.965038500225685,4.921569055200948,5.0079654962494615,1,1456.985
Gibbs,10000,461,3,10,10.026577921789515,9.98655790676854,10.06577481663649,1,1456.985
Gibbs,10000,461,4,20,20.01545123692876,19.976389988197525,20.054440128338236,1,1456.985
VB,10000,461,1,0,-0.01232140160384121,-0.0515661290252318,0.02692332581754938,1,1.2210000000000036
VB,10000,461,2,5,4.965539885403252,4.92597966950602,5.005100101300483,1,1.2210000000000036
VB,10000,461,3,10,10.02689246299096,9.9877163182892,10.066068607692722,1,1.2210000000000036
VB,10000,461,4,20,20.01570519783577,19.976876260295857,20.05453413537569,1,1.2210000000000036
Gibbs,10000,462,1,0,-0.01657329916145894,-0.05705014903781928,0.02410912448367187,1,1456.09
Gibbs,10000,462,2,5,5.053993104171682,5.012080813585762,5.096426558387964,0,1456.09
Gibbs,10000,462,3,10,9.992408947570802,9.951361051735846,10.032126285661484,1,1456.09
Gibbs,10000,462,4,20,20.002979086358444,19.96429536916583,20.04235596649116,1,1456.09
VB,10000,462,1,0,-0.01682548192999775,-0.05603901925584787,0.02238805539585236,1,1.2490000000000236
VB,10000,462,2,5,5.0541027146274375,5.014973209305361,5.093232219949514,0,1.2490000000000236
VB,10000,462,3,10,9.992416004179145,9.953292142012522,10.031539866345769,1,1.2490000000000236
VB,10000,462,4,20,20.00270883777763,19.96337495337119,20.042042722184068,1,1.2490000000000236
Gibbs,10000,463,1,0,-0.01256752651985713,-0.05341934322010166,0.02851253726288765,1,1458.307
Gibbs,10000,463,2,5,4.989175381616829,4.946338146484954,5.031689204401391,1,1458.307
Gibbs,10000,463,3,10,9.97690152151271,9.936086570413956,10.017391574178882,1,1458.307
Gibbs,10000,463,4,20,19.980698484086105,19.94219710875482,20.019705477542654,1,1458.307
VB,10000,463,1,0,-0.01273798743759335,-0.05240426850758481,0.02692829363239811,1,1.2079999999998563
VB,10000,463,2,5,4.989645522672915,4.950331448211507,5.028959597134323,1,1.2079999999998563
VB,10000,463,3,10,9.976709611538595,9.938255664779112,10.01516355829808,1,1.2079999999998563
VB,10000,463,4,20,19.980372010743153,19.940974607973875,20.01976941351243,1,1.2079999999998563
Gibbs,10000,464,1,0,4.0932939489498905e-4,-0.03968725986922363,0.04022880786999483,1,1456.757
Gibbs,10000,464,2,5,5.01664076441485,4.974515860628589,5.058733386493196,1,1456.757
Gibbs,10000,464,3,10,10.02342389658164,9.98154833007968,10.064532278781584,1,1456.757
Gibbs,10000,464,4,20,20.01750828332911,19.978035450635893,20.05629091481354,1,1456.757
VB,10000,464,1,0,6.836198035364428e-4,-0.0384977904133767,0.03986503002044958,1,1.2210000000000036
VB,10000,464,2,5,5.016803949314907,4.9782268859106305,5.055381012719184,1,1.2210000000000036
VB,10000,464,3,10,10.023175129949822,9.983937962897915,10.062412297001726,1,1.2210000000000036
VB,10000,464,4,20,20.017466028887895,19.977631674783822,20.057300382991965,1,1.2210000000000036
Gibbs,10000,465,1,0,0.00466180329597146,-0.03592029544078473,0.04619406536012719,1,1460.512
Gibbs,10000,465,2,5,4.979082503434617,4.937579745773391,5.020993276566916,1,1460.512
Gibbs,10000,465,3,10,9.993662060860167,9.95411501929606,10.034249700227434,1,1460.512
Gibbs,10000,465,4,20,19.988139284766085,19.948834510938784,20.026237928829456,1,1460.512
VB,10000,465,1,0,0.00455000129159655,-0.03528355504171047,0.04438355762490358,1,1.1779999999998836
VB,10000,465,2,5,4.979112115500151,4.940154847695615,5.018069383304688,1,1.1779999999998836
VB,10000,465,3,10,9.993393573817542,9.95411235309601,10.032674794539076,1,1.1779999999998836
VB,10000,465,4,20,19.988425860633463,19.94967289417606,20.027178827090864,1,1.1779999999998836
Gibbs,10000,466,1,0,-0.00990696936289617,-0.05085177152875935,0.03192502338352299,1,1538.8770000000002
Gibbs,10000,466,2,5,5.002884606931086,4.960851259920189,5.043938068208107,1,1538.8770000000002
Gibbs,10000,466,3,10,9.995944060729595,9.955368085143895,10.036480792999969,1,1538.8770000000002
Gibbs,10000,466,4,20,20.03042701382334,19.991349818470702,20.070147150670103,1,1538.8770000000002
VB,10000,466,1,0,-0.01005955409993699,-0.0498696445417862,0.02975053634191222,1,1.19399999999996
VB,10000,466,2,5,5.002793882623203,4.9637798599822185,5.041807905264187,1,1.19399999999996
VB,10000,466,3,10,9.99613617461298,9.957331341394973,10.034941007830987,1,1.19399999999996
VB,10000,466,4,20,20.030125536073967,19.990933452092076,20.06931762005586,1,1.19399999999996
Gibbs,10000,467,1,0,-0.01264012171063567,-0.05271490403960331,0.0268145242113039,1,1538.477
Gibbs,10000,467,2,5,5.029997017929469,4.987941977174204,5.071575304495986,1,1538.477
Gibbs,10000,467,3,10,9.99215390571153,9.951492277262783,10.032249624544164,1,1538.477
Gibbs,10000,467,4,20,20.02151370552927,19.982223954296245,20.060419889600485,1,1538.477
VB,10000,467,1,0,-0.01263281991685986,-0.05136788999560102,0.02610225016188129,1,1.1979999999998654
VB,10000,467,2,5,5.030246528461417,4.99090216418503,5.0695908927378035,1,1.1979999999998654
VB,10000,467,3,10,9.99222648844003,9.95281282579464,10.03164015108542,1,1.1979999999998654
VB,10000,467,4,20,20.021577907882616,19.98225985528322,20.06089596048201,1,1.1979999999998654
Gibbs,10000,468,1,0,0.02132239269555253,-0.01912491266380711,0.06310826099509376,1,1537.9840000000002
Gibbs,10000,468,2,5,5.023079968332855,4.980380533459803,5.064948907848848,1,1537.9840000000002
Gibbs,10000,468,3,10,10.018673251951242,9.977737417601713,10.0587426425053,1,1537.9840000000002
Gibbs,10000,468,4,20,19.948898138677077,19.910114199354226,19.988229706401587,0,1537.9840000000002
VB,10000,468,1,0,0.02140791171660337,-0.01796126698078751,0.06077709041399425,1,1.2029999999999743
VB,10000,468,2,5,5.022894221899333,4.983251744220544,5.062536699578121,1,1.2029999999999743
VB,10000,468,3,10,10.018447007947389,9.979387113943408,10.05750690195137,1,1.2029999999999743
VB,10000,468,4,20,19.948946106203508,19.91020071357659,19.987691498830426,0,1.2029999999999743
Gibbs,10000,469,1,0,-0.00215392381828715,-0.04200936765288152,0.03801492052695787,1,1533.84
Gibbs,10000,469,2,5,4.980609057032297,4.9383547105490475,5.022937282087561,1,1533.84
Gibbs,10000,469,3,10,9.9943357718825,9.953924338524994,10.03372720659064,1,1533.84
Gibbs,10000,469,4,20,20.049499246159584,20.010595064087447,20.090397398862457,0,1533.84
VB,10000,469,1,0,-0.00206381432812208,-0.04114506926210612,0.03701744060586195,1,1.2390000000000327
VB,10000,469,2,5,4.98085331387008,4.941765333008915,5.019941294731245,1,1.2390000000000327
VB,10000,469,3,10,9.994071562488797,9.95513900762963,10.033004117347964,1,1.2390000000000327
VB,10000,469,4,20,20.049559511551827,20.009847989036363,20.08927103406729,0,1.2390000000000327
Gibbs,10000,47,1,0,-0.00582945543571501,-0.04641789599384469,0.03552652489407221,1,2363.595
Gibbs,10000,47,2,5,5.004365988902905,4.9620346736099945,5.047022831831431,1,2363.595
Gibbs,10000,47,3,10,9.973093890642383,9.933117802595056,10.014270803364672,1,2363.595
Gibbs,10000,47,4,20,20.0155365337778,19.97637074098972,20.05459041019187,1,2363.595
VB,10000,47,1,0,-0.00566874461930175,-0.04537413809755232,0.03403664885894882,1,1.912000000000262
VB,10000,47,2,5,5.004378420766383,4.965286103579789,5.043470737952976,1,1.912000000000262
VB,10000,47,3,10,9.973000674036228,9.933859155040471,10.01214219303198,1,1.912000000000262
VB,10000,47,4,20,20.0158719560728,19.97699722077269,20.05474669137291,1,1.912000000000262
Gibbs,10000,470,1,0,-0.0194370002017341,-0.06045870497841386,0.02051030463559337,1,1539.801
Gibbs,10000,470,2,5,5.028882477571016,4.986989421346708,5.0712816371196094,1,1539.801
Gibbs,10000,470,3,10,9.972455702939795,9.931336837154522,10.0125903484958,1,1539.801
Gibbs,10000,470,4,20,20.01408682915951,19.976166850239625,20.05269812542705,1,1539.801
VB,10000,470,1,0,-0.01948297636977014,-0.05909939762405666,0.02013344488451636,1,1.1850000000001728
VB,10000,470,2,5,5.028964693378148,4.98943936990796,5.068490016848336,1,1.1850000000001728
VB,10000,470,3,10,9.97264757938322,9.93376737476634,10.0115277840001,1,1.1850000000001728
VB,10000,470,4,20,20.01403487030833,19.975236374784775,20.052833365831884,1,1.1850000000001728
Gibbs,10000,471,1,0,-0.00944015305894692,-0.04902059477621829,0.03151690484785579,1,1542.597
Gibbs,10000,471,2,5,5.032512621360959,4.99102167118756,5.0732393563707285,1,1542.597
Gibbs,10000,471,3,10,9.991987804904063,9.95198500075426,10.03380802604248,1,1542.597
Gibbs,10000,471,4,20,20.011526453213826,19.971677000902726,20.05161081890787,1,1542.597
VB,10000,471,1,0,-0.00920622728442343,-0.04875454518390107,0.0303420906150542,1,1.1820000000000164
VB,10000,471,2,5,5.032907026583242,4.994625663152341,5.071188390014143,1,1.1820000000000164
VB,10000,471,3,10,9.992187776148423,9.952463520749989,10.031912031546865,1,1.1820000000000164
VB,10000,471,4,20,20.011253193694984,19.97195885262558,20.050547534764387,1,1.1820000000000164
Gibbs,10000,472,1,0,1.694929983702254,1.6243055383991591,1.7606047984507525,0,1540.52
Gibbs,10000,472,2,5,8.853770269994408,8.773442644138253,8.932384659185118,0,1540.52
Gibbs,10000,472,3,10,19.807626083890796,19.67705517061866,19.9718752983304,0,1540.52
Gibbs,10000,472,4,20,20.18943409066336,20.025806623133484,20.321455630671437,0,1540.52
VB,10000,472,1,0,0.04925649446036399,0.00979065445419388,0.0887223344665341,0,1.2270000000000891
VB,10000,472,2,5,5.00954500380224,4.970465119520382,5.048624888084099,1,1.2270000000000891
VB,10000,472,3,10,10.028997019014309,9.989735760859867,10.068258277168749,1,1.2270000000000891
VB,10000,472,4,20,19.99860001511874,19.959602356017445,20.03759767422003,1,1.2270000000000891
Gibbs,10000,473,1,0,-0.00805097485777158,-0.04915469230215683,0.03272596397388374,1,1540.918
Gibbs,10000,473,2,5,5.011968859189393,4.969944487108495,5.054155649703235,1,1540.918
Gibbs,10000,473,3,10,9.999471481666792,9.958426463597045,10.041320875412463,1,1540.918
Gibbs,10000,473,4,20,19.980959890481422,19.94252165000485,20.019355974295813,1,1540.918
VB,10000,473,1,0,-0.00820727488031554,-0.04777040516486916,0.03135585540423807,1,1.3389999999999418
VB,10000,473,2,5,5.011798515936157,4.972230891694585,5.051366140177728,1,1.3389999999999418
VB,10000,473,3,10,9.999507316397034,9.959779002695251,10.039235630098815,1,1.3389999999999418
VB,10000,473,4,20,19.98103013798977,19.943013144701546,20.019047131277993,1,1.3389999999999418
Gibbs,10000,474,1,0,-0.00794643158384696,-0.05001837146752293,0.03392020403496587,1,1539.688
Gibbs,10000,474,2,5,5.0011945657409616,4.957846285371348,5.043063599182859,1,1539.688
Gibbs,10000,474,3,10,9.990819311547922,9.950163970040387,10.03033307641334,1,1539.688
Gibbs,10000,474,4,20,20.011979448830218,19.973151330628703,20.05000045054465,1,1539.688
VB,10000,474,1,0,-0.00820070274991313,-0.04803429576010814,0.03163289026028188,1,1.231999999999971
VB,10000,474,2,5,5.000872090174831,4.96216201355514,5.039582166794522,1,1.231999999999971
VB,10000,474,3,10,9.990343420084452,9.951308933859996,10.029377906308907,1,1.231999999999971
VB,10000,474,4,20,20.0120045401046,19.97275749394588,20.051251586263323,1,1.231999999999971
Gibbs,10000,475,1,0,-0.02829876063563019,-0.06860214006697117,0.01226487802083022,1,1538.781
Gibbs,10000,475,2,5,4.9813434230596485,4.939844771050036,5.024587082923163,1,1538.781
Gibbs,10000,475,3,10,9.994992403400088,9.955236253448811,10.035092281753656,1,1538.781
Gibbs,10000,475,4,20,20.021948263103067,19.982586288507672,20.062414673124135,1,1538.781
VB,10000,475,1,0,-0.02809489829480127,-0.06720977542347964,0.01101997883387709,1,1.2359999999998763
VB,10000,475,2,5,4.98117559077809,4.942097050823049,5.0202541307331305,1,1.2359999999998763
VB,10000,475,3,10,9.995204778558442,9.95617281918638,10.034236737930502,1,1.2359999999998763
VB,10000,475,4,20,20.022031015107753,19.982449268627235,20.061612761588272,1,1.2359999999998763
Gibbs,10000,476,1,0,0.00310584195101429,-0.03741824120387956,0.04309487278683432,1,1535.519
Gibbs,10000,476,2,5,4.99105528991201,4.9495049337241115,5.031977934434511,1,1535.519
Gibbs,10000,476,3,10,9.988185290543443,9.947363282850723,10.029487254601024,1,1535.519
Gibbs,10000,476,4,20,20.01684534931909,19.978712485357505,20.055600094005374,1,1535.519
VB,10000,476,1,0,0.00305552310523579,-0.03613704113177726,0.04224808734224886,1,1.316000000000031
VB,10000,476,2,5,4.9910818728026864,4.951430678896332,5.030733066709041,1,1.316000000000031
VB,10000,476,3,10,9.987982155896622,9.949043360921497,10.02692095087175,1,1.316000000000031
VB,10000,476,4,20,20.01705366909908,19.978025096392894,20.056082241805267,1,1.316000000000031
Gibbs,10000,477,1,0,0.00687794687468704,-0.03336668737329792,0.04707092319183532,1,1539.742
Gibbs,10000,477,2,5,5.02869262578897,4.9855647598676756,5.0709351480820875,1,1539.742
Gibbs,10000,477,3,10,10.011804581600089,9.97107742964218,10.05347720402128,1,1539.742
Gibbs,10000,477,4,20,20.015603575706184,19.976037855539516,20.054594900338124,1,1539.742
VB,10000,477,1,0,0.00637424497514132,-0.03268610753734215,0.04543459748762479,1,1.2380000000000564
VB,10000,477,2,5,5.028323398251154,4.989123600939616,5.067523195562693,1,1.2380000000000564
VB,10000,477,3,10,10.011474817960003,9.97210195649105,10.05084767942896,1,1.2380000000000564
VB,10000,477,4,20,20.01596229357035,19.976793694180703,20.055130892960005,1,1.2380000000000564
Gibbs,10000,478,1,0,0.02972541154140296,-0.00936177335721817,0.07078700873148827,1,1539.97
Gibbs,10000,478,2,5,5.029191016946526,4.986982597390213,5.07020224737424,1,1539.97
Gibbs,10000,478,3,10,10.00227366249978,9.961636238599208,10.042829846436478,1,1539.97
Gibbs,10000,478,4,20,20.00543736156191,19.96514343836108,20.045986631650152,1,1539.97
VB,10000,478,1,0,0.02956707382358086,-0.00954085841426661,0.06867500606142835,1,1.2290000000000418
VB,10000,478,2,5,5.029273278645377,4.99057465699854,5.067971900292214,1,1.2290000000000418
VB,10000,478,3,10,10.002220923129885,9.963099444433206,10.041342401826563,1,1.2290000000000418
VB,10000,478,4,20,20.005255894895896,19.96535556279044,20.04515622700135,1,1.2290000000000418
Gibbs,10000,479,1,0,-0.01642017568582179,-0.05664291763926059,0.02442609870009578,1,1542.428
Gibbs,10000,479,2,5,4.996421856622634,4.953048189836831,5.038600125229158,1,1542.428
Gibbs,10000,479,3,10,9.99680062713707,9.95559689734086,10.03725900632845,1,1542.428
Gibbs,10000,479,4,20,19.986887124534885,19.94860603690129,20.024537395484085,1,1542.428
VB,10000,479,1,0,-0.01657526211114588,-0.05564925639355056,0.02249873217125879,1,1.19600000000014
VB,10000,479,2,5,4.99646112287607,4.956982784198563,5.0359394615535775,1,1.19600000000014
VB,10000,479,3,10,9.996545160685203,9.957203336175674,10.035886985194736,1,1.19600000000014
VB,10000,479,4,20,19.986953389296264,19.948040365140667,20.025866413451865,1,1.19600000000014
Gibbs,10000,48,1,0,-0.04907281588044432,-0.08876580619195283,-0.00869303206299259,0,2370.951
Gibbs,10000,48,2,5,4.981175754431114,4.938130901902779,5.023244852807514,1,2370.951
Gibbs,10000,48,3,10,9.970397949677327,9.929710861053834,10.01167833389254,1,2370.951
Gibbs,10000,48,4,20,19.965200523222393,19.92692208482094,20.00433198831313,1,2370.951
VB,10000,48,1,0,-0.0491414701133788,-0.08816090807611986,-0.01012203215063775,0,1.9119999999998072
VB,10000,48,2,5,4.981466971426035,4.941855463752319,5.021078479099751,1,1.9119999999998072
VB,10000,48,3,10,9.97055874916413,9.931212995572483,10.009904502755775,1,1.9119999999998072
VB,10000,48,4,20,19.965054267278568,19.926217708030773,20.00389082652636,1,1.9119999999998072
Gibbs,10000,480,1,0,0.00721091922292767,-0.03295349375819167,0.04668431018420962,1,1534.504
Gibbs,10000,480,2,5,4.984472721984927,4.941822003646441,5.026880929642892,1,1534.504
Gibbs,10000,480,3,10,9.953361552623177,9.911654097921502,9.993460748791142,0,1534.504
Gibbs,10000,480,4,20,19.98574669866332,19.945986307725637,20.025348010753586,1,1534.504
VB,10000,480,1,0,0.00676377536523394,-0.03193466096840414,0.04546221169887202,1,1.3279999999999743
VB,10000,480,2,5,4.983937574454183,4.944638274379473,5.023236874528893,1,1.3279999999999743
VB,10000,480,3,10,9.95328634283935,9.913796399843797,9.992776285834903,0,1.3279999999999743
VB,10000,480,4,20,19.98562486986266,19.9462989036799,20.024950836045424,1,1.3279999999999743
Gibbs,10000,481,1,0,-0.02607711872690864,-0.0658917388150893,0.01413713632531263,1,1541.59
Gibbs,10000,481,2,5,5.012684774699651,4.9711636762516935,5.055245345683577,1,1541.59
Gibbs,10000,481,3,10,9.990673237514308,9.950824934941028,10.031338881662126,1,1541.59
Gibbs,10000,481,4,20,20.013918762654345,19.975563651091655,20.05272601296842,1,1541.59
VB,10000,481,1,0,-0.02622100119142737,-0.06533920521880704,0.01289720283595228,1,1.1920000000000073
VB,10000,481,2,5,5.0126214500015704,4.972861574310826,5.0523813256923145,1,1.1920000000000073
VB,10000,481,3,10,9.990537901003862,9.951286648586883,10.029789153420838,1,1.1920000000000073
VB,10000,481,4,20,20.0139458878291,19.975253378222604,20.052638397435594,1,1.1920000000000073
Gibbs,10000,482,1,0,0.00495222343106183,-0.03510741015013986,0.04500506646505373,1,1535.022
Gibbs,10000,482,2,5,4.970472543229629,4.929795304833878,5.012099066598455,1,1535.022
Gibbs,10000,482,3,10,10.018573409544247,9.977909709651582,10.0588819049847,1,1535.022
Gibbs,10000,482,4,20,20.020095782844574,19.98008909478521,20.058925166278964,1,1535.022
VB,10000,482,1,0,0.00483333460080445,-0.03448453136007599,0.04415120056168491,1,1.3170000000000073
VB,10000,482,2,5,4.970060694490767,4.930903431264582,5.009217957716952,1,1.3170000000000073
VB,10000,482,3,10,10.018487346854846,9.979141644854748,10.057833048854944,1,1.3170000000000073
VB,10000,482,4,20,20.020148248482588,19.981166154954657,20.05913034201052,1,1.3170000000000073
Gibbs,10000,483,1,0,0.04362390250636026,0.00319263224504834,0.08356122318780075,0,1539.729
Gibbs,10000,483,2,5,4.9975785793368335,4.9557615411691724,5.039166977145992,1,1539.729
